area,item_code,target2_code,addr2,lng,addr1,open_info,target2_etc,type,close_info,zipcode,img_name,name,target1_code,target1_etc,idx,item_etc,lat
서울,99,"01,99",1층 육대장,126.9813284,서울 동작구 사당동 89-6,오전11시~오후9시,독거노인,1,연중무휴,6997,1e1f5f40c5484f6992432d9bcd378a74.jpg,육대장이수역점,2,,239,"육개장,설렁탕",37.48876924
경북,99,1,랑랑포차,128.3379372,경북 칠곡군 북삼읍 북삼로 102-1,오전10시~다음날 세벽1시,,1,"매주월요일 휴무, (화,수,목,금-오후3시~5시 준비중",39801,,랑랑포차,99,아이본인+가족,238,"형 ,밥주세요",36.07123701
인천,1,1,309호,126.726677,인천 부평구 대정로 66,11:00~23:00,,99,,21395,8827c8b024df43499257f09531b68e91.png,문제적도둑,2,,237,,37.49357272
경북,1,1,지곡에드빌 102동 140호,129.3240349,경북 포항시 남구 지곡로 253,11시~20시,,1,,37670,,신전떡볶이포항지곡점,3,,236,,36.02897584
경남,99,1,웅상센텀프라자 2층,129.1683825,경남 양산시 삼호1길 52,오전 11시 ~ 오후 10시30분,,1,없음,50529,,미스터피자웅상점,1,,235,피자샌드,35.41449865
부산,99,"01,99",2F 205호 담아내다.,129.1755764,부산 기장군 정관읍 정관로 566,12:00 ~ 22:00,,3,없음,46017,7cef1afa32544fd98ebfaa04080dc296.jpg,담아내다.,99,동반자 가족 전체,234,"증명사진, 가족사진, 장수사진 촬영",35.32127844
경기,1,1,1층 홍콩반점,127.122644,경기 남양주시 별내동 1024-3,11시~9시,,1,없음,12112,cdc6c85186ef4b0997a1ed61702f1a21.jpg,홍콩반점남양주별내점,2,,233,,37.64674901
인천,2,1,꼬기만땅 점보비빔밥,126.6401552,인천 서구 왕길동 695-2,오전11시~오후11시,,1,매주 월요일,22657,06c73e997eb741d485117c74f8e8b887.jpg,꼬기만땅 점보비빔밥,1,,232,,37.59650862
경기,2,99,406호,126.7852685,경기 시흥시 진말로9번길 2,14시~22시,,2,토.일,15002,,해법장곡이지학원,1,,231,,37.37846402
경기,99,"01,02",1층 브리드로스터스 카페,127.237687,경기 광주시 회안대로 599,평일 am9 - pm9 / 일 am12 - pm7,,1,,12748,1e2fe488ba4d40f6aadf485380a09268.jpg,브리드로스터스,2,,230,음료,37.40641554
대구,99,"01,02",1층 모던뷰티,128.548199,대구 달서구 상인로5길 50,10;30-20;00,,3,"월요일,일요일",42815,,모던뷰티,1,,229,커트,35.81075985
울산,99,1,3층 비즈단과,129.3450647,울산 남구 돋질로367번길 1,11:00~22:00,,2,,44710,dadce79d489e4bf1a5cb23a8129b80d4.png,비즈단과학원,1,,228,"중등과정, 고등과정 일부",35.54434206
대구,1,"01,02,99",1층,128.5965366,대구 중구 봉산동 28-1,오전11시오후10시,,1,없음,41943,c2a54280aeba40ed8b90c6293b1dfb54.png,신대장떡볶이,3,,227,,35.86552081
경기,99,1,109호 신참떡볶이,126.8021566,경기 안산시 단원구 원초로 33,오전11시~오후22시,,1,없음,15383,,신참떡볶이안산원곡점,1,,226,나홀로세트,37.32872318
경기,1,1,1층,127.1995649,경기 하남시 미사강변한강로334번길 43-1,오전 10:00~오후9:00,,1,매주 일요일,12923,5649790e10c346c1a8d04e1df7b3b62b.jpeg,샐리앤린(맥시칸라이브그릴),99,,225,,37.56002722
강원,99,1,1층,128.6016818,강원 속초시 해오름로188번길 12,9:00~19:30,,1,,24886,af24bdfb2ed34b95b81195f884c7c845.jpg,탑골막국수,1,,224,"막국수,만두,전병",38.19170655
충북,1,"01,02",송이하우스 1층 터공인중개사사무소,127.4978312,충북 청주시 청원구 내덕동 130-17,09:00 ~ 17:00 (10시간),,3,연중무휴,28497,,터공인중개사사무소,99,청주대학생 및 교직원 누구나,223,,36.65844337
부산,99,,1층 매일이생일,129.1039147,부산 동래구 온천천로471번가길 18-3,오전 11시30분-오후7시30분,,1,휴무일 변동,47900,ff7834b5dc094dd58c3913c982198c7f.jpg,매일이생일,1,,222,특별한날 도시락케이크 주문가능,35.19212509
제주,99,1,1층뽕끌랑 ,126.5383339,제주특별자치도 제주시 구남동1길 11,12시~8시반,,1,토.일,63231,3eac6df83245418db78e9d1c8714b809.jpg,뽕끌랑,1,,221,생일케이크(원하는사이즈미리연락주세요),33.49146681
경남,1,1,1층103호 싸움의고수,128.5591229,경남 창원시 마산합포구 월영동1길 17,오전10시~오후10시,,1,없음,51751,0e0d73d4a9054b7cabb30190afa7f83f.jpg,싸움의고수경남대점,1,,220,,35.17960431
대전,1,"01,02",1층 각,127.3531828,대전 서구 벌곡로1379번길 5,오전11 ~ 오후 8,,1,매주 월요일,35387,,각,1,,219,,36.30417157
충북,99,1,1층 플랜디,127.3536081,충북 청주시 흥덕구 강내면 태성탑연로 258,5:30~7:00,,1,토요일,28173,2f8edba217c5469283824220b09f4956.png,플랜디,3,,218,"파스타, 음료",36.60734456
경북,2,1,타이짬뽕 영덕점,129.3835408,경북 영덕군 강구면 강구대게1길 11,오전10시 OPEN / 9시 Close,,1,평일 4시~5시 주말&공휴일 4시~4:30분 매주 월요,36455,c1cdb64533ed4e93a52efe1b276fcf67.jpg,타이짬뽕(영덕점),1,,217,,36.35927529
대전,99,1,금잔디뷰티,127.3330946,대전 유성구 장대동 268-1,10시~19시,,99,"일,월,화",34173,578848c15bb84b38944380994aa8694c.jpg,금잔디,1,,216,커트,36.35946826
기타,99,"01,02,99",해외 거주지 선택이 안되네요...ㅜㅜ,126.4276993,인천 중구 공항로 272,예약제♥ (시차 있음: PST),선한영향력 지지자 및 형편 어려운 분,2,트위터 참고♥,22382,e22e29d62d6f46168e8dca0f6e52440b.png,무료영어과외,99,동반 인원수 제한 없음; 온라인이라서,215,[자음/모음] 부터 [업무회화] 까지,37.45835071
경기,99,1,스카이프라자104호 또띠아를 말아줘,127.077678,경기 양주시 부흥로 1932,11시~20시,,1,일요일휴무,11492,d55bae288b934af89cf0ddb5fb46b07b.jpg,또띠아를 말아줘,2,,214,브리또세트,37.79443941
경기,99,,LH35단지 상가 1층 선한커피,127.1217503,경기 화성시 동탄순환대로10길 42,"평일 7시~20시, 주말 10시~19시",,1,매주 수요일,18504,7dead449f0ab47f9b82eb880ecfe9594.jpg,선한커피,1,,213,카페인이 들어가지 않는 모든 음료,37.16652186
대전,1,"01,02",103호,127.347091,대전 서구 원도안로25번길 70,15:00 시부터 03:00시까지,,1,없음,35366,c3ce9fa4086c44ce96808610da0e021b.jpeg,꾸브라꼬 숯불 두마리치킨,99,"아이 가족들, 동반인도 가능",212,,36.30812983
대구,99,"01,02,99",반지하 족이좋아서,128.6267311,대구 수성구 동대구로38길 51,18시 ~ 06시,"경찰, 군인",1,사장쉬고싶을때,42110,,족이좋아서,3,,211,,35.84845295
인천,99,"01,02",111호,126.7326685,인천 남동구 하촌로 28-14,오전9시~오후6시,,2,둘째.넷째일요일,21540,f4a0012d71e445649242bfa54988002f.jpg,토담플라워,2,,210,원예활동을 통한 심리치료및 상담,37.45036265
서울,2,"01,02",2층 돌배기집 ,126.9616363,서울 동작구 흑석로 112,오전 11시30분 ~ 오후 10시(일요일 휴무),,1,평일 오후 3시~4시 30분 (토요일 브레이크타임 X),6972,e6b9bf5033fa4e37b002ae11cbb0bc1e.png,돌배기집 흑석중앙대점 ,3,,209,,37.50837318
경기,1,1,금강리체빌딩 122호,126.7244002,경기 김포시 풍무로146번길 18,10:30 ~  21:00,,1,,10113,,미스터빠삭 김포풍무점,2,,208,,37.60748662
경기,99,99,푸르지오4B-110호 ,127.1415002,경기 성남시 수정구 위례광장로 36,오전 4시 오전 11시까지,,99,없음,13646,cba1c616eb774d93a787bb22b05e4c58.png,맘마찬송파위례점,1,,207,생후6갤~15갤까지 먹는 수제이유식입,37.46843059
경기,99,1,현대아리온1층,127.1104674,경기 성남시 분당구 성남대로172번길 12,오후3시30분~저녁6시,,1,일요일,13618,,제일치킨,1,,206,치킨.음료수,37.35098019
경기,99,"01,02","109호(산척동,파케이드 스텔라)",127.1096351,경기 화성시 동탄대로6길 27,24시간 무인,,1,연중무휴,18501,b3464ca8dca7445693b23b86b91077a1.jpg,홈즈앤쿡 동탄호수공원점,1,,205,밀키트 1팩(2~3인분),37.16873263
서울,99,1,동아빌딩 2층,127.0224522,서울 강북구 노해로 41,17시~02시,,1,"월,화요일  17~18시  식사제공가능",1077,c11ace05a0cf422983dd803a6ef41891.jpg,아이엠,1,,204,파스타 메뉴,37.63930588
경기,99,"01,02,99",연세프라자 203호 한우궁,127.0727379,경기 화성시 동탄문화센터로 71-17,1030~2000,군인,1,매주 일요일,18455,e0ce1584dcd24a8f9bec113b52bb1cd1.jpg,한우궁 동탄남광장점,1,,203,육개장/육칼국수 떡갈비 곰탕 만두국,37.20025655
경기,99,"01,02",메인프라자 610호,127.0419733,경기 화성시 효행로 1051,9:00~22:00,,3,"토,일",18398,3c1acb0e1a84482198e31e973add6c6c.png,LINEUP Dance&Fitness,1,,202,"키즈댄스반, 청소년 댄스반",37.21462897
경기,99,"01,02",아주1차아파트 상가동2층  그림네일,127.0655951,경기 평택시 송탄공원로 146,10:00~19,,99,"일요일, 법정공휴일",17729,680742324ca0423383218d3205ae7c4e.jpg,그림네일,1,,201,"기본젤네일, 케어(패디큐어포함)",37.07729481
전남,1,99,메가박스 1층 126호 소율의캘리그라,127.5108563,전남 순천시 충효로 15,오전10~오후8시,저소득자녀중 배우고싶어하는아이,2,일요일,57964,ed174ca6138d4d2dae90fdc26a4aaed2.jpg,소율의캘리그라피 ,1,,200,,34.94124697
서울,99,1,지하1층,126.8404988,서울 강서구 강서로56길 17,매일10:30~20:30,,1,없음,7584,5f0111fc3a8344878c626521a0223ecb.jpg,마라홀릭,1,,199,마라탕,37.55993353
대구,99,"01,02",1층 미용실,128.5222254,대구 달서구 선원로 269,13시~20시,,3,매주 월화요일 휴무,42607,,MINE,1,,198,무료컷,35.85901582
부산,1,"01,02,99",이편한세상 상가 3-34호,128.9084221,부산 강서구 명지국제2로 80,예약제,장애우,99,예약제,46726,de143793fbc54dca9eebd1ccd6a6db3d.jpg,오드에뜨왈,2,,197,,35.09876662
서울,99,1,1층,127.0584512,서울 동대문구 전농동 46-71,오전11시부터 오후11시까지,,1,없음,2507,be9f317bf82943e9896e9ee5c5b63183.jpg,봉수아피자 답십리점,1,,196,콤비네이션XL 불고기XL 하와이안XL,37.57880066
경기,99,"01,02",보성빌딩 1층 짜글이 잘하는집 ,127.1457675,경기 남양주시 퇴계원읍 퇴계원리 44-28,"월,화,수,목,금,토,일 아침10시~밤12시",,1,없음,12115,cfd6c76c663d430e9794fa213054616f.jpeg,짜글이 잘하는집 ,2,,195,돼지짜글이 ,37.65945232
서울,99,,105호 갤러리딤,126.8868154,서울 영등포구 선유로3길 10,11:00~19:00,,3,주말 및 공휴일,7285,bd5c4337e359450fbca0cef94c0295b5.jpg,디와이코퍼레이션(GalleryDIM),2,,194,제로웨이스트 제품 or  체험,37.51610031
서울,99,1,1층,127.1257972,서울 송파구 방이동 205-3,17:00-24:00,,1,매주일요일,5639,,매운대,99,"부모,아이,형제",193,갈비찜2인,37.50983296
경남,1,1,2층,129.0376278,경남 양산시 남부동 314,평일12시~9시 주말11시30분~9시,,1,매주월요일,50622,,비치스테이크,1,,192,,35.34143014
충북,99,1,디저트39 한국교원대점 ,127.3559941,충북 청주시 흥덕구 강내면 탑연리 339,평일 9시~22시 주말 10시~22시,,1,,28172,,디저트39 한국교원대점 ,1,,191,1인 1음료 1종 베이커리,36.61737233
경기,1,1,1층 116호 국수타래,126.8247717,경기 안산시 단원구 광덕4로 112,월~금 10시~20시 토 일 공휴일 휴무,,1,휴무시간 없음 ,15458,2ef4dfd6873d4234b01778e512bea077.jpg,국수타래,2,,190,,37.31514676
서울,99,1,1층,126.8971809,서울 영등포구 당산로35길 6,11:00 ~ 22:00,,1,"공휴일, 일요일 (코로나로 인해 토요일 당분간 휴무)",7219,,당산돈,1,,189,김치찌개,37.52898745
전남,1,"01,02",아주드림타워  111호,126.7938966,전남 나주시 그린로 351,12시~밤12시까지 ,,1,2시~4시,58325,cc017a22ce9c47e19f7a3c6158792df3.jpg,고집쟁이족발 나주혁신점 ,2,,188,,35.01789409
강원,2,,안경나라,128.4690817,강원 영월군 영월읍 중앙로 47,09:00~20:00,,99,매월넷째주일요일휴무,26232,6aa7b90d054545c9b3a4f3fb6fee2ece.jpeg,영월안경나라,1,,187,,37.18369433
전남,99,1,3층,126.9927903,전남 화순군 화순읍 대교로 123,14시~21시30분,,2,법정공휴일,58115,859602dcfaec451cb57b56f440b16994.jpg,제3교실학원,1,,186,리드인독서,35.06351947
경북,1,1,1층 ,128.3356752,경북 구미시 구미중앙로19길 18,12:00 ~ 20:30,,1,매주 월,39225,,카츠텐,1,,185,,36.1287787
서울,99,"01,02,99",1층 피자베이,126.8600582,서울 양천구 신월로 351,오전 11시부터 밤 12시까지,식사를 잘못하는 불우한이웃!!,1,,8021,a2d2c05bfa7548a19dc37c3e7b87247b.jpg,피자베이본점,99,피자 한판으로 제공 ,184,오늘의요일피자 와 음료수 증정,37.52216881
서울,1,1,102동119호 필라멘,127.1204362,서울 송파구 가락동 80,11-14.30  16:30-21:00,,1,15:00-16:30,5718,52e8bd07e7dd40cd9693f2f1d7dffa29.jpg,필라멘,1,,183,,37.49506449
세종,1,"01,02",1층 마라마라,127.290274,세종특별자치시 조치원읍 내창1길 11-5,11:00~8:30,,1,없음,30019,31f9e7b569b244c6aa9dc7fc123bf713.jpg,마라마라,3,,182,,36.60810338
서울,99,,스페이스살림 1층 스타트업매장 2호,126.9272725,서울 동작구 노량진로 10,13:00 - 20:00 (요일별 상이),,3,"일,월 휴무",6938,5f33988923e040b78cb960811e1d4f88.jpg,월경상점,2,,181,누르 생리대,37.51239334
경기,1,"01,02,99","1층 오른쪽 맨 끝, 푸오코",127.0771635,경기 용인시 기흥구 서천동 7-2,오전10시-저녁7시,코로나 의료 종사자,1,"일요일,설,추석",17104,3beebc8a9b794c589228a6f18c7d20a1.jpg,푸오코 (FUOCO),1,,180,,37.24667377
경북,1,1,1층 오또상스테끼,129.4035273,경북 포항시 북구 장량로 212,12:00 ~ 21:50,,1,15:00~17:00,37596,f9ec98ed35fc46d0b67e1a80ba548d1f.jpg,오또상스테끼,2,,179,,36.08160904
대전,99,1,1층(감성새우),127.372898,대전 서구 갈마중로 33,18:30~02:00,,1,,35271,858236e04ef8410a843435121929ddf1.jpg,감성새우,2,,178,국물떡볶이,36.34777409
대전,1,"01,02",3층 에그드랍,127.3985168,대전 유성구 테크노중앙로 123,10:30-21:00,,1,"추석, 설날 당일 휴무",34030,,에그드랍 대전현대아울렛점,2,,177,,36.42343692
서울,1,"01,02",1층 카페더네네,127.0752425,서울 광진구 광나루로20가길 21,07:00~17:00,,1,"토요일, 일요일",5021,695bda944d774484acfef954ba9339d6.png,카페더네네,2,,176,,37.54522363
서울,1,"01,02",B2 송탄영빈루,127.0305177,서울 강북구 도봉로 62,10:30~19:30,,1,,1215,71f6fa046fcf49838ba2ec4c54fe4cf3.jpg,롯데백화점 미아점 송탄영빈루 ,1,,175,,37.61459298
충북,1,1,1층 카페590,127.4669206,충북 청주시 서원구 산남동 590,월요일 - 오전 11시 ~ 오후 6시 화~금 - 오전 7시반 ~ 오후 6시 토요일 - 오전 10시 ~ 오후 6시,,1,"일요일,공휴일",28625,096aa878ec574c2d8f117a5e69cb2323.jpg,cafe590,1,,174,,36.61230134
서울,2,"01,02",1층 Dal.lem,126.9480721,서울 관악구 봉천동 464-25,화-토 오후2시~오후10시,,1,,8729,746bdc6e0af54d4484779117f641cf54.jpg,달렘,1,,173,,37.48721399
경기,99,1,3층 싸커코어,126.7066359,경기 김포시 금포로 1117-20,12:00~24:00,,2,법정공휴일,10092,fdef4ed80904467ba4cfd5bac457652e.jpg,싸커코어,1,,172,축구교육지도,37.64529196
경북,1,"01,02",1층 앙클킴 디저트 ,129.3166766,경북 포항시 남구 연일읍 유강길17번길 22,오전 11 ~ 오후 10,,1,매주 화요일 ,37656,,앙클킴 디저트 ,1,,171,,36.00415387
경남,99,1,101호,128.7113623,경남 창원시 성산구 삼정자로51번길 7,오전 11시~ 새벽1시,,1,일요일,51473,0d37be30e70143928ffbc4dd4621e382.jpeg,호야,1,,170,돈카츠정식,35.19879842
서울,1,1,신사제2빌딩 101호 돈가스신사,127.0186323,서울 서초구 나루터로15길 6,평일 11:00-21:00 토요일 11:00-15:00,,1,"일요일, 국경일",6524,,돈가스신사,1,,169,,37.51618262
경기,1,"01,02",1층,127.0691862,경기 오산시 시장길 8,11시~15시,,1,없음,18136,0be9ea6b56e1497bb743cb3ef8fd0ed6.jpg,가마솥시골전통보리밥,99,"등본상거주지동일인모두,소방관은동반2인",168,,37.14962729
부산,99,"01,02,99","2층, 다대포예술기지 ",128.9693064,부산 사하구 윤공단로 12,11:00 - 21:30(last order),보육시설출신청년 동반 1인,99,월요일 휴무(지만 열려있을 수 있습니다.),49494,d2494272a5fb4c829eb1773f52ce02f6.jpg,다대포예술기지,99,"음료(동반 1인), 책(본인/월)",167,"음료, 도서",35.05481643
대전,99,1,1층 파스토보이,127.4151128,대전 중구 선화동 419-30,11:00-23:00,,1,월요일,34860,2ca3ead5f1ff47b798d0c7c38663e444.png,파스토보이 중구점,1,,166,필라프 파스타 리조또 메뉴중 택1,36.32718209
울산,1,1,1층 온,129.3436394,울산 중구 종가25길 32,11:30~20:00,,1,14:30~16:30,44548,9119ae956c84477395ded168e480991d.jpg,온,1,,165,,35.58936963
경기,2,"01,02",603호,127.126426,경기 용인시 수지구 현암로 153,"평일 13:00~22:00, 토10:00~ 18:00",,2,공휴일,16876,,119수학학원,1,,164,,37.33195195
경북,1,1,"율곡스퀘어lll, 112호 생활맥주",128.1834301,경북 김천시 혁신3로 5,17시~24시,,1,매주 일요일7,39660,,생활맥주김천혁신도시점,2,,160,,36.11795242
대전,99,"01,02",1층,127.4146205,대전 대덕구 오정동 64-2,10:00~09:00,,99,"토,일요일,법정공휴일",34379,0bf66cc74eac41bc82ce314db1bdb4cf.jpg,채움,2,,159,영양가득세포프로틴음료,36.35930888
경기,99,2,415호 카페 페브,126.6250439,경기 김포시 김포한강9로75번길 190,11:30~20:30,,1,매주 화요일,10071,2ef07bd5201a47ff933e81a1d1e8d2be.jpg,페브,99,아이 본인 + 형제 자매 1인,158,디저트 1개 + 음료 1잔,37.64503833
경북,99,1,1층 105호 (승리빌딩),129.3863194,경북 포항시 북구 신덕로 274,10:00 ~ 22:00,,1,없음,37572,fbf7abfbbabe41a8b2be50c0186c0d4a.jpg,줄리앙와플앤커피 포항점,1,,156,플레인 와플,36.08865873
경북,99,1,1층.카페 보헤미안,128.7478929,경북 안동시 전거리1길 61,오픈11시.마걈11시,,1,연중무휴,36712,f98ee8ee5afe4e5184b0366d79a9809e.jpg,보헤미안카페 ,1,,155,아동들이 마실 수 있는 건강한 음료,36.55989968
인천,99,"01,02",B06호,126.6519802,인천 서구 중봉대로612번길 10-20,18:00~03:00,,1,,22736,9afea29817f044268145bb6bda857c1d.png,유케마시타,3,,151,육회,37.53335175
경남,1,1,1층,128.8221296,경남 김해시 율하2로236번길 38,11:00~21:00,,1,"20:00라스트오더, 월요일 휴무",51016,5a99d36fef3445f1a8d96ae88b2d02c5.jpeg,데이지,2,,150,,35.17638431
전남,,"01,99",1층,127.7012141,전남 광양시 동광2길 22,11시~22시,임산부 본인/현역병사 본인,1,월요일 ,57786,d16e7a0d8cf34a5ea07e1b167ead7d93.jpg,삼형제 장어마트 ,99,,149,,34.94257087
경기,1,1,1층 이촌옥2nd,126.6737582,경기 김포시 장기동 2054-2,11시30분~21시,,1,주중 오후3시~5시 (브레이크타임),10088,5f500b4085834363b65c6058b3d129f2.jpg,이촌옥 2nd,2,,148,,37.63953747
서울,99,,근린상가2동 2103호(108동상가),127.028784,서울 성북구 숭인로 50,11:00~21:00,,1,15:00~16:30,2727,39af29003b2a4e18b73c8bb2c7ec3c15.jpg,72420미아사거리점,2,,147,쌀국수 및 볶음밥,37.61198667
경기,99,1,"1층 111호(정자동, 백궁프라자)",127.1063078,경기 성남시 분당구 성남대로331번길 13,오후13시부터 21시까지,,1,오후15시~16시30분,13558,aa83f2533058459cacc2d648162ba2a6.jpg,비스트로 분당김치찜 본점,2,,144,1인 식사류 전품목,37.36528619
서울,1,"01,02",지하1층,126.9382423,서울 관악구 대학5길 8,오후2시-오후10시,,99,"목요일, 일요일 ",8814,9f4602055d4e4ef29075cf2e7409f6f0.jpg,위드짐,1,,143,,37.46917583
서울,1,"01,02",1층 사미커피,127.0716423,서울 동대문구 장한로14길 70,09:30~23:59,,1,"평일 17:30~20:00, 주말X, 공휴일휴무",2642,0facd33502194a9581fe9d3ba50d0bbe.png,사미커피,2,,141,,37.56512557
대전,1,"01,02",주공@101동 301호,127.3695344,대전 서구 월평북로 11,09:00~18:00,,99,"매주 토,일요일,법정공휴일",35211,,천원리본,1,,140,,36.36339207
경북,1,1,2층쉐프아이가,128.4205079,경북 구미시 황상동 302,11:30 ~ 22:00,,1,15:30 ~ 16:30,39430,,쉐프아이가,1,,139,,36.10900948
대구,99,"01,99",제비원식당,128.623335,대구 수성구 범어천로 51,오전11-오후9시50분,악용이 되지 않길 바랍니다 ..,1,매일오후4시-오후5시 ,42139,2a9be86042344daa88010ac2ad8e5a6e.png,제비원식당,99,아이본인 / 동반1인까지  ,138,메뉴소자(2인)기준으로 가능,35.85149365
강원,99,"01,02",가동 105호,128.581391,강원 속초시 번영로43번길 22,오후5시 새벽12시30분,,1,매주 월요일 휴무,24842,19629fe04d4a454190bd05d54a42cecd.jpg,해풍,3,,137,3만5천원 음식제공,38.20558309
충남,99,1,(주)홍주일보사,126.6948358,충남 홍성군 홍북읍 홍북로573번길 83,월~금 09:00~18:00,,3,"명절, 공휴일 휴무",32278,c070c04a30b64832a91a431d4cf7160f.jpg,(주)홍주일보사,99,아이 본인 또는 보호자,136,정기 구독 서비스,36.65806085
전북,99,1,새맛뜰,126.9733126,전북 익산시 고봉로34길 20,오전11시30분 오후8시30분,,1,매주일요일휴무,54545,756f222db7f242ef9cff18992a1bb2d5.jpg,새맛뜰,2,,135,갈비탕,35.96002329
광주,99,1,"1층, 오태식해바라기치킨",126.8752627,광주 북구 양산동 959,pm 12:00 ~ am 01:00,,1,일요일휴무,61071,,오태식해바라기치킨양산점,1,,134,"모든치킨메뉴 9,000원 포장 제공",35.2076138
경기,1,1,1층 옛날돼지고기,127.0610016,경기 평택시 특구로23번길 39,오후4시부터자정까지,,1,없음,17774,,옛날돼지고기,3,,133,,37.06768003
대전,2,1,소문난집,127.3963785,대전 중구 태평로26번길 75,17:00~22:00,,1,일요일,34887,5d8ead524f8e4b00a4ee6be7d5ff3610.jpg,소문난집  대전유천동점,2,,132,,36.3202575
경기,,,115호 승도리네 곱도리탕 ,127.0652766,경기 오산시 내삼미로79번길 46,,,1,,18114,,승도리네오산세교점 ,,,131,,37.1702358
강원,2,1,아파트상가 105호,128.9125968,강원 강릉시 하평2길 6,14시~23시,,1,매주 일요일,25567,4f137bb5cc654a1093507ad96bd273db.jpg,인생닭강정 강릉포남점,2,,130,,37.77077696
서울,99,"01,99",기와집갈비,127.0522897,서울 성북구 화랑로25길 18,오전11~오후10,독거노인,1,매주 일요일,2771,,발효명가기와집갈비,2,,129,식사류,37.60945421
경북,99,"01,99",애플꼬마김밥효자점(리오시티105호),129.342391,경북 포항시 남구 효성로82번길 6-2,"07:00-19:00/토요일,공휴일09:00-17:00",카드소지자,1,매주일요일 휴무,37835,,애플꼬마김밥효자점,1,,128,메뉴중 택1,36.00563209
경기,1,"01,02",판매시설동 1113호,127.1131615,경기 화성시 동탄대로시범길 134,09:00~21:00,,1,없음,18476,acd9e78154c746728d4b8763fac37b59.jpg,도담도담식빵동탄점,2,,127,,37.19902851
서울,1,"01,99",1층,127.0741511,서울 중랑구 동일로157길 65,11:00-20:00,독거노인 어르신,1,매주 수요일 휴무,2008,ccb98eb56ffe4cb588c2aef655a33adf.jpeg,카페더메뉴얼,99,가족이나 친구들과 함께 와도 좋습니다,126,,37.60933564
경북,99,"01,02",식사준비 포항초곡점,129.3359851,경북 포항시 북구 흥해읍 초곡지구로58번길 38-4,오전10시 ㅡ 오후 8시,,99,없음,37560,97ed5a1b8b2440e984027c1d9b5f68e3.jpg,식사준비 초곡점,99,카드소지자,125,원하는 밀키트 무상제공 (1가지제품),36.09700704
경북,99,"01,02",(두호sk뷰푸르지오2단지상가동) 식사,129.3724287,경북 포항시 북구 두호로 53,오전10시30분 ㅡ 오후8시,,99,없음,37710,99466c0917dd4f10a281ceed87e6d735.jpg,식사준비,99,카드소지자,124,원하는 밀키트 무상제공 (1가지제품),36.06053532
서울,1,1,105호 식사준비,127.174498,서울 강동구 아리수로93나길 50,10:00~20:00,,1,없음,5415,7a3e969675c24fceba5d7edbe1510e68.png,식사준비 강일점,1,,123,,37.57209972
서울,99,1,지하1층 113호 더복희네,126.9181067,서울 영등포구 의사당대로 26,오전11:00~오후10:00,,1,없음,7236,c91cfffcd1d74a5f9e5e6fffb2c32785.jpg,더복희네,2,,122,1인 1메뉴 제공가능합니다.,37.52653714
경기,99,,1층 107호,126.7334014,경기 시흥시 배곧4로 87,09:00~20:30,,1,둘째 넷째 화요일,15010,045d68010b684af391ac4d95e07480ca.jpeg,테그42배곧신도시점,1,,121,"토스트1, 음료1 제공",37.3745977
경기,99,"01,02",114호 크라상점 동탄호수공원점,127.107263,경기 화성시 동탄순환대로 127-23,11시 부터 21시 까지,,1,,18505,a4da7c9da6174dff924d55377f19a9c2.jpeg,크라상점 동탄호수공원점,1,,120,12개 랜덤박스 1개,37.16776499
서울,1,"01,02",1층 카페시아 아틀리에,127.1236663,서울 송파구 문정로1길 34,10:00 ~ 20:00,,1,없음,5805,d1705df3e98f4ca780be67002cb9bb02.jpg,카페시아아틀리에,1,,118,,37.48916353
서울,1,1,1층 컴포즈커피,126.8497029,서울 강서구 화곡로 313,08:00~23:00,,1,없음,7686,d388176af7db4ace801c1f56a2ddb110.jpg,컴포즈커피 강서구청점,1,,117,,37.55228371
제주,1,1,지하 44호,126.5288228,제주특별자치도 제주시 신성로 91,12:00~20:00,,1,매주 일요일 ,63200,defb8dd8136e492c93fd0ecc92330c2a.jpg,시장초밥 ,2,,116,,33.49644468
대구,99,1,대운빌딩 106호 아이플러스안경원,128.4412263,대구 달성군 옥포읍 돌미로 67,오전 10시 ~ 오후 9시,,99,명절당일,42974,85f1f6e381114c7ab8ee2319621e0e54.jpg,아이플러스안경원 옥포,1,,115,결식아동에 대하여 5만원까지 무상지원,35.78081912
경기,1,"01,02",1층 129호,126.7188982,경기 파주시 동패동 1701,,,1,,10874,61197e8cc5a74a6aab184e9c1c4b3300.jpg,60계치킨 파주교하점 ,3,,114,,37.72490413
서울,2,1,1층 얌샘김밥,126.9716704,서울 용산구 한강대로77길 18,07시 ~ 24시,,1,명절 휴무,4321,,얌샘김밥 남영점,1,,113,,37.54207521
경기,1,1,108호 한끼우동(삼성프라자),127.202318,경기 남양주시 진접읍 해밀예당1로 219,10:30~22:00,,1,매월 2째 4째 일요일 휴무,12054,c384cb137d0042b99092c17d39c1a050.jpg,한끼우동,1,,112,,37.72057198
경기,99,1,후문상가 2층 카페지향,126.766821,경기 부천시 약대로 20,평일 11:00-18:00,,1,"일,월,화 휴무 ",14514,4a84324b7a8e48aba8ce259fea74307b.jpeg,카페지향,1,,111,"음료1잔,케이크 제외한 디저트 1개",37.51233
경기,99,"01,02,99",아이엠피자,126.9806808,경기 양주시 광적면 광적로 75,오전 11시 ~ 오후 11시,굶주린 누구나,1,매주 월요일,11420,fcb7494dbca7439ab4c35681af47c10e.jpg,아이엠피자,99,,110,피자,37.82531108
